Kind,Name,Cyclomatic,RatioCommentToCode,MaxInheritanceTree,CountDeclInstanceMethod,CountDeclMethod,CountClassCoupled,PercentLackOfCohesion,CountDeclClass,CountDeclFile,CountLineCode
Private Method,"org.springframework.boot.configurationprocessor.TestProject.deleteFolderContents",1,0.00,,,,,,,,4
Public Method,"org.springframework.boot.configurationprocessor.TestProject.fullBuild",1,0.00,,,,,,,,8
Private Static Method,"org.springframework.boot.configurationprocessor.TestProject.getContents",1,0.00,,,,,,,,3
Private Method,"org.springframework.boot.configurationprocessor.TestProject.getOriginalSourceFile",1,1.67,,,,,,,,3
Public Method,"org.springframework.boot.configurationprocessor.TestProject.getOutputFile",1,1.25,,,,,,,,4
Public Method,"org.springframework.boot.configurationprocessor.TestProject.getSourceFile",1,0.00,,,,,,,,3
Public Method,"org.springframework.boot.configurationprocessor.TestProject.incrementalBuild",1,0.00,,,,,,,,7
Private Static Method,"org.springframework.boot.configurationprocessor.TestProject.putContents",1,0.00,,,,,,,,4
Public Method,"org.springframework.boot.configurationprocessor.TestProject.replaceText",1,0.00,,,,,,,,6
Public Method,"org.springframework.boot.configurationprocessor.TestProject.revert",1,1.25,,,,,,,,4
Class,"org.springframework.boot.configurationprocessor.TypeElementMembers",,0.06,1,13,13,19,82,,,126
Constructor,"org.springframework.boot.configurationprocessor.TypeElementMembers.TypeElementMembers",1,0.00,,,,,,,,7
Private Method,"org.springframework.boot.configurationprocessor.TypeElementMembers.getAccessorName",2,0.00,,,,,,,,6
Public Method,"org.springframework.boot.configurationprocessor.TypeElementMembers.getFieldValues",1,0.00,,,,,,,,3
Public Method,"org.springframework.boot.configurationprocessor.TypeElementMembers.getFields",1,0.00,,,,,,,,3
Private Method,"org.springframework.boot.configurationprocessor.TypeElementMembers.getMatchingSetter",3,0.00,,,,,,,,10
Public Method,"org.springframework.boot.configurationprocessor.TypeElementMembers.getPublicGetters",1,0.00,,,,,,,,3
Public Method,"org.springframework.boot.configurationprocessor.TypeElementMembers.getPublicSetter",4,0.00,,,,,,,,14
Private Method,"org.springframework.boot.configurationprocessor.TypeElementMembers.isGetter",1,0.00,,,,,,,,7
Private Method,"org.springframework.boot.configurationprocessor.TypeElementMembers.isSetter",1,0.00,,,,,,,,5
Private Method,"org.springframework.boot.configurationprocessor.TypeElementMembers.isSetterReturnType",1,0.00,,,,,,,,5
Private Method,"org.springframework.boot.configurationprocessor.TypeElementMembers.process",7,0.04,,,,,,,,26
Private Method,"org.springframework.boot.configurationprocessor.TypeElementMembers.processField",2,0.00,,,,,,,,6
Private Method,"org.springframework.boot.configurationprocessor.TypeElementMembers.processMethod",6,0.00,,,,,,,,21
Class,"org.springframework.boot.configurationprocessor.TypeExcludeFilter",,0.22,1,3,3,4,33,,,32
Constructor,"org.springframework.boot.configurationprocessor.TypeExcludeFilter.TypeExcludeFilter",1,0.00,,,,,,,,16
Private Method,"org.springframework.boot.configurationprocessor.TypeExcludeFilter.add",1,0.00,,,,,,,,3
Public Method,"org.springframework.boot.configurationprocessor.TypeExcludeFilter.isExcluded",3,0.00,,,,,,,,10
Class,"org.springframework.boot.configurationprocessor.TypeUtils",,0.16,1,11,11,16,73,,,127
Constructor,"org.springframework.boot.configurationprocessor.TypeUtils.TypeUtils",1,0.00,,,,,,,,6
Private Method,"org.springframework.boot.configurationprocessor.TypeUtils.getDeclaredType",3,0.07,,,,,,,,15
Private Method,"org.springframework.boot.configurationprocessor.TypeUtils.getEnclosingTypeElement",3,0.00,,,,,,,,10
Public Method,"org.springframework.boot.configurationprocessor.TypeUtils.getJavaDoc",4,0.00,,,,,,,,8
Private Method,"org.springframework.boot.configurationprocessor.TypeUtils.getPrimitiveFor",1,0.00,,,,,,,,3
Public Method,"org.springframework.boot.configurationprocessor.TypeUtils.getQualifiedName",4,0.38,,,,,,,,16
Public Method,"org.springframework.boot.configurationprocessor.TypeUtils.getType",4,0.40,,,,,,,,15
Private Method,"org.springframework.boot.configurationprocessor.TypeUtils.getWrapperFor",1,0.00,,,,,,,,3
Public Method,"org.springframework.boot.configurationprocessor.TypeUtils.getWrapperOrPrimitiveFor",3,0.00,,,,,,,,12
Public Method,"org.springframework.boot.configurationprocessor.TypeUtils.isCollectionOrMap",1,0.00,,,,,,,,4
Public Method,"org.springframework.boot.configurationprocessor.TypeUtils.isEnclosedIn",3,0.00,,,,,,,,9
Package,"org.springframework.boot.configurationprocessor.fieldvalues",,0.49,,7,7,,,4,2,107
Public Abstract Class,"org.springframework.boot.configurationprocessor.fieldvalues.AbstractFieldValuesProcessorTests",,0.08,1,2,2,11,0,,,75
Private Class,"org.springframework.boot.configurationprocessor.fieldvalues.AbstractFieldValuesProcessorTests.TestProcessor",,0.00,2,3,3,15,33,,,32
Public Method,"org.springframework.boot.configurationprocessor.fieldvalues.AbstractFieldValuesProcessorTests.TestProcessor.getValues",1,0.00,,,,,,,,3
Public Method,"org.springframework.boot.configurationprocessor.fieldvalues.AbstractFieldValuesProcessorTests.TestProcessor.init",1,0.00,,,,,,,,4
Public Method,"org.springframework.boot.configurationprocessor.fieldvalues.AbstractFieldValuesProcessorTests.TestProcessor.process",5,0.00,,,,,,,,18
Protected Abstract Method,"org.springframework.boot.configurationprocessor.fieldvalues.AbstractFieldValuesProcessorTests.createProcessor",0,0.00,,,,,,,,1
Public Method,"org.springframework.boot.configurationprocessor.fieldvalues.AbstractFieldValuesProcessorTests.getFieldValues",1,0.00,,,,,,,,38
Public Interface,"org.springframework.boot.configurationprocessor.fieldvalues.FieldValuesParser",,1.00,0,1,1,3,0,,,9
Anonymous Class,"org.springframework.boot.configurationprocessor.fieldvalues.FieldValuesParser.(Anon_1)",,0.60,1,1,1,4,0,,,5
Public Method,"org.springframework.boot.configurationprocessor.fieldvalues.FieldValuesParser.(Anon_1).getFieldValues",1,0.00,,,,,,,,4
Abstract Method,"org.springframework.boot.configurationprocessor.fieldvalues.FieldValuesParser.getFieldValues",0,6.00,,,,,,,,1
Package,"org.springframework.boot.configurationprocessor.fieldvalues.javac",,0.54,,30,33,,,10,8,328
Class,"org.springframework.boot.configurationprocessor.fieldvalues.javac.ExpressionTree",,0.14,2,5,5,6,80,,,49
Constructor,"org.springframework.boot.configurationprocessor.fieldvalues.javac.ExpressionTree.ExpressionTree",1,0.00,,,,,,,,3
Public Method,"org.springframework.boot.configurationprocessor.fieldvalues.javac.ExpressionTree.getArrayExpression",4,0.00,,,,,,,,14
Public Method,"org.springframework.boot.configurationprocessor.fieldvalues.javac.ExpressionTree.getFactoryValue",3,0.00,,,,,,,,10
Public Method,"org.springframework.boot.configurationprocessor.fieldvalues.javac.ExpressionTree.getKind",1,0.00,,,,,,,,3
Public Method,"org.springframework.boot.configurationprocessor.fieldvalues.javac.ExpressionTree.getLiteralValue",2,0.00,,,,,,,,6
Public Class,"org.springframework.boot.configurationprocessor.fieldvalues.javac.JavaCompilerFieldValuesParser",,0.11,1,2,2,9,0,,,104
Private Static Class,"org.springframework.boot.configurationprocessor.fieldvalues.javac.JavaCompilerFieldValuesParser.FieldCollector",,0.05,1,4,4,13,50,,,88
Public Method,"org.springframework.boot.configurationprocessor.fieldvalues.javac.JavaCompilerFieldValuesParser.FieldCollector.getFieldValues",1,0.00,,,,,,,,3
Private Method,"org.springframework.boot.configurationprocessor.fieldvalues.javac.JavaCompilerFieldValuesParser.FieldCollector.getValue",2,0.00,,,,,,,,9
Private Method,"org.springframework.boot.configurationprocessor.fieldvalues.javac.JavaCompilerFieldValuesParser.FieldCollector.getValue",8,0.03,,,,,,,,30
Public Method,"org.springframework.boot.configurationprocessor.fieldvalues.javac.JavaCompilerFieldValuesParser.FieldCollector.visitVariable",3,0.00,,,,,,,,10
Public Constructor,"org.springframework.boot.configurationprocessor.fieldvalues.javac.JavaCompilerFieldValuesParser.JavaCompilerFieldValuesParser",1,0.00,,,,,,,,3
Public Method,"org.springframework.boot.configurationprocessor.fieldvalues.javac.JavaCompilerFieldValuesParser.getFieldValues",2,0.00,,,,,,,,10
Public Class,"org.springframework.boot.configurationprocessor.fieldvalues.javac.JavaCompilerFieldValuesProcessorTests",,0.38,2,1,1,6,0,,,13
Protected Method,"org.springframework.boot.configurationprocessor.fieldvalues.javac.JavaCompilerFieldValuesProcessorTests.createProcessor",2,0.00,,,,,,,,10
Class,"org.springframework.boot.configurationprocessor.fieldvalues.javac.ReflectionWrapper",,0.17,1,6,8,8,56,,,42
Constructor,"org.springframework.boot.configurationprocessor.fieldvalues.javac.ReflectionWrapper.ReflectionWrapper",1,0.00,,,,,,,,4
Constructor,"org.springframework.boot.configurationprocessor.fieldvalues.javac.ReflectionWrapper.ReflectionWrapper",1,0.00,,,,,,,,4
Protected Method,"org.springframework.boot.configurationprocessor.fieldvalues.javac.ReflectionWrapper.findClass",1,0.00,,,,,,,,3
Protected Static Method,"org.springframework.boot.configurationprocessor.fieldvalues.javac.ReflectionWrapper.findClass",2,0.00,,,,,,,,8
Protected Static Method,"org.springframework.boot.configurationprocessor.fieldvalues.javac.ReflectionWrapper.findMethod",2,0.00,,,,,,,,9
Protected Method,"org.springframework.boot.configurationprocessor.fieldvalues.javac.ReflectionWrapper.findMethod",1,0.00,,,,,,,,3
Protected Final Method,"org.springframework.boot.configurationprocessor.fieldvalues.javac.ReflectionWrapper.getInstance",1,0.00,,,,,,,,3
Public Method,"org.springframework.boot.configurationprocessor.fieldvalues.javac.ReflectionWrapper.toString",1,0.00,,,,,,,,4
Class,"org.springframework.boot.configurationprocessor.fieldvalues.javac.Tree",,0.20,2,2,2,6,67,,,44
Constructor,"org.springframework.boot.configurationprocessor.fieldvalues.javac.Tree.Tree",1,0.00,,,,,,,,3
Private Class,"org.springframework.boot.configurationprocessor.fieldvalues.javac.Tree.TreeVisitorInvocationHandler",,0.11,1,2,2,9,0,,,27
Constructor,"org.springframework.boot.configurationprocessor.fieldvalues.javac.Tree.TreeVisitorInvocationHandler.TreeVisitorInvocationHandler",1,0.00,,,,,,,,3
Public Method,"org.springframework.boot.configurationprocessor.fieldvalues.javac.Tree.TreeVisitorInvocationHandler.invoke",6,0.00,,,,,,,,21
Public Method,"org.springframework.boot.configurationprocessor.fieldvalues.javac.Tree.accept",1,0.00,,,,,,,,7
Interface,"org.springframework.boot.configurationprocessor.fieldvalues.javac.TreeVisitor",,0.00,0,1,1,2,0,,,3
Abstract Method,"org.springframework.boot.configurationprocessor.fieldvalues.javac.TreeVisitor.visitVariable",0,0.00,,,,,,,,1
Final Class,"org.springframework.boot.configurationprocessor.fieldvalues.javac.Trees",,0.40,2,2,3,7,0,,,15
Private Constructor,"org.springframework.boot.configurationprocessor.fieldvalues.javac.Trees.Trees",1,0.00,,,,,,,,3
Public Method,"org.springframework.boot.configurationprocessor.fieldvalues.javac.Trees.getTree",2,0.00,,,,,,,,4
Public Static Method,"org.springframework.boot.configurationprocessor.fieldvalues.javac.Trees.instance",1,0.00,,,,,,,,6
Class,"org.springframework.boot.configurationprocessor.fieldvalues.javac.VariableTree",,0.25,2,5,5,7,0,,,24
Constructor,"org.springframework.boot.configurationprocessor.fieldvalues.javac.VariableTree.VariableTree",1,0.00,,,,,,,,3
Public Method,"org.springframework.boot.configurationprocessor.fieldvalues.javac.VariableTree.getInitializer",2,0.00,,,,,,,,4
Public Method,"org.springframework.boot.configurationprocessor.fieldvalues.javac.VariableTree.getModifierFlags",2,0.00,,,,,,,,9
Public Method,"org.springframework.boot.configurationprocessor.fieldvalues.javac.VariableTree.getName",1,0.00,,,,,,,,3
Public Method,"org.springframework.boot.configurationprocessor.fieldvalues.javac.VariableTree.getType",1,0.00,,,,,,,,3
Package,"org.springframework.boot.configurationprocessor.metadata",,0.34,,97,103,,,14,11,813
Public Class,"org.springframework.boot.configurationprocessor.metadata.ConfigurationMetadata",,0.21,1,11,14,15,64,,,133
Public Constructor,"org.springframework.boot.configurationprocessor.metadata.ConfigurationMetadata.ConfigurationMetadata",1,0.00,,,,,,,,4
Public Constructor,"org.springframework.boot.configurationprocessor.metadata.ConfigurationMetadata.ConfigurationMetadata",1,0.00,,,,,,,,4
Public Method,"org.springframework.boot.configurationprocessor.metadata.ConfigurationMetadata.add",1,1.33,,,,,,,,3
Public Method,"org.springframework.boot.configurationprocessor.metadata.ConfigurationMetadata.add",1,1.33,,,,,,,,3
Private Generic Method,"org.springframework.boot.configurationprocessor.metadata.ConfigurationMetadata.add",2,0.00,,,,,,,,8
Generic Parameter,"org.springframework.boot.configurationprocessor.metadata.ConfigurationMetadata.add.K",,,1,0,0,0,0,,,
Generic Parameter,"org.springframework.boot.configurationprocessor.metadata.ConfigurationMetadata.add.V",,,1,0,0,0,0,,,
Private Method,"org.springframework.boot.configurationprocessor.metadata.ConfigurationMetadata.findMatchingItemMetadata",7,0.00,,,,,,,,21
Private Static Generic Method,"org.springframework.boot.configurationprocessor.metadata.ConfigurationMetadata.flattenValues",2,0.00,,,,,,,,8
Generic Parameter,"org.springframework.boot.configurationprocessor.metadata.ConfigurationMetadata.flattenValues.T",,,0,0,0,1,0,,,
Public Method,"org.springframework.boot.configurationprocessor.metadata.ConfigurationMetadata.getHints",1,1.33,,,,,,,,3
Public Method,"org.springframework.boot.configurationprocessor.metadata.ConfigurationMetadata.getItems",1,1.33,,,,,,,,3
Public Method,"org.springframework.boot.configurationprocessor.metadata.ConfigurationMetadata.merge",3,0.50,,,,,,,,8
Protected Method,"org.springframework.boot.configurationprocessor.metadata.ConfigurationMetadata.mergeItemMetadata",8,0.00,,,,,,,,29
Public Static Method,"org.springframework.boot.configurationprocessor.metadata.ConfigurationMetadata.nestedPrefix",3,0.00,,,,,,,,6
Private Method,"org.springframework.boot.configurationprocessor.metadata.ConfigurationMetadata.nullSafeEquals",2,0.00,,,,,,,,6
Static Method,"org.springframework.boot.configurationprocessor.metadata.ConfigurationMetadata.toDashedCase",4,0.00,,,,,,,,18
Public Class,"org.springframework.boot.configurationprocessor.metadata.ConfigurationMetadataTests",,0.11,1,11,11,3,0,,,47
Private Method,"org.springframework.boot.configurationprocessor.metadata.ConfigurationMetadataTests.toDashedCase",1,0.00,,,,,,,,3
Public Method,"org.springframework.boot.configurationprocessor.metadata.ConfigurationMetadataTests.toDashedCaseCamelCase",1,0.00,,,,,,,,4
Public Method,"org.springframework.boot.configurationprocessor.metadata.ConfigurationMetadataTests.toDashedCaseLowerCaseUnderscore",1,0.00,,,,,,,,4
Public Method,"org.springframework.boot.configurationprocessor.metadata.ConfigurationMetadataTests.toDashedCaseLowercase",1,0.00,,,,,,,,4
Public Method,"org.springframework.boot.configurationprocessor.metadata.ConfigurationMetadataTests.toDashedCaseMultipleUnderscores",1,0.00,,,,,,,,4
Public Method,"org.springframework.boot.configurationprocessor.metadata.ConfigurationMetadataTests.toDashedCaseUpperCamelCaseMiddle",1,0.00,,,,,,,,4
Public Method,"org.springframework.boot.configurationprocessor.metadata.ConfigurationMetadataTests.toDashedCaseUpperCamelCaseSuffix",1,0.00,,,,,,,,4
Public Method,"org.springframework.boot.configurationprocessor.metadata.ConfigurationMetadataTests.toDashedCaseUpperUnderscoreMiddle",1,0.00,,,,,,,,4
Public Method,"org.springframework.boot.configurationprocessor.metadata.ConfigurationMetadataTests.toDashedCaseUpperUnderscoreSuffix",1,0.00,,,,,,,,4
Public Method,"org.springframework.boot.configurationprocessor.metadata.ConfigurationMetadataTests.toDashedCaseWordsSeveralUnderscores",1,0.00,,,,,,,,5
Public Method,"org.springframework.boot.configurationprocessor.metadata.ConfigurationMetadataTests.toDashedCaseWordsUnderscore",1,0.00,,,,,,,,5
